saddr,daddr,proto,src_mac,dst_mac,sport,dport,flag,N_IN_Conn_P_SrcIP,N_IN_Conn_P_DstIP,length,time,datarate,dns,category
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,58347,18,58602,58602,45584,597.1009871959686,76.34219500132785,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,43114,24,58602,58602,3424,33.18209648132324,103.1881756454786,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,43588,24,58602,58602,3009,3.7936794757843018,793.1613672707344,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,43580,24,58602,58602,2866,3.922531843185425,730.6505376059785,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,43532,24,58602,58602,2853,2.517554759979248,1133.2424801053849,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,45318,24,58602,58602,2814,1.676703929901123,1678.2927205078743,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,43622,24,58602,58602,2799,3.099675416946411,902.9977734757092,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,44828,24,58602,58602,2760,2.0960137844085693,1316.7852332511197,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,46574,24,58602,58602,2757,33.00800633430481,83.52518998200398,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,45968,24,58602,58602,2756,1.312331199645996,2100.0796146151492,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,44480,24,58602,58602,2753,1.843102216720581,1493.6773310914864,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,46570,24,58602,58602,2749,4.38593053817749,626.776912235894,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,44940,24,58602,58602,2735,3.5856704711914062,762.7583242726834,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,44694,24,58602,58602,2722,5.627428293228149,483.7022984860704,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,43596,24,58602,58602,2710,3.88751220703125,697.1039203680153,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,44116,24,58602,58602,2710,3.066378355026245,883.7787403364335,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,44558,24,58602,58602,2710,2.232933282852173,1213.650233444709,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,43988,24,58602,58602,2707,1.3519949913024902,2002.2263524749599,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,43514,24,58602,58602,2704,1.7767407894134521,1521.8877261734167,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,43608,24,58602,58602,2704,4.3781538009643555,617.6119256944337,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,43854,24,58602,58602,2704,2.647355794906616,1021.3965214658206,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,44198,24,58602,58602,2702,0.8584229946136475,3147.6323641774015,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,45254,24,58602,58602,2702,2.534885883331299,1065.9256962088893,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,45854,24,58602,58602,2702,2.425830841064453,1113.8451841985668,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,44008,24,58602,58602,2701,1.397951364517212,1932.1129966011379,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,45846,24,58602,58602,2700,1.3538544178009033,1994.3060084596627,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,45348,24,58602,58602,2698,32.11144185066223,84.019895853551,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,45564,24,58602,58602,2698,1.695382833480835,1591.380982937444,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,43118,24,58602,58602,2687,2.4054298400878906,1117.056068408057,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,43386,24,58602,58602,2685,1.3130571842193604,2044.8462049246455,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,46012,24,58602,58602,2679,2.7653214931488037,968.7842829983173,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,44894,24,58602,58602,2674,2.7494313716888428,972.564737397861,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,44896,24,58602,58602,2670,1.695291519165039,1574.950366834267,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,46124,24,58602,58602,2669,2.0962374210357666,1273.233639098584,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,43644,24,58602,58602,2658,1.2938899993896484,2054.2704567264814,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,44770,24,58602,58602,2656,2.718756914138794,976.9170558013374,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,44126,24,58602,58602,2654,33.60353136062622,78.97979446022548,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,43852,24,58602,58602,2653,32.70840501785278,81.1106502610552,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,43792,24,58602,58602,2650,31.236088275909424,84.83776766772012,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,43566,24,58602,58602,2649,1.0176091194152832,2603.160633546712,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,45156,24,58602,58602,2649,0.8579318523406982,3087.65782826774,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,45250,24,58602,58602,2649,0.6670606136322021,3971.1533642737027,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,45450,24,58602,58602,2649,0.6703968048095703,3951.391147743406,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,43582,24,58602,58602,2648,4.784384489059448,553.4672236429235,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,44160,24,58602,58602,2647,1.7389893531799316,1522.148479609534,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,43626,24,58602,58602,2646,33.148035287857056,79.82373546492799,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,46348,24,58602,58602,2646,32.216177463531494,82.13264913241973,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,43072,24,58602,58602,2643,2.420807123184204,1091.7846261636635,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,45392,24,58602,58602,2642,1.6168749332427979,1634.0163024861888,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,45374,24,58602,58602,2640,0.924492359161377,2855.621221569413,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,46542,24,58602,58602,2640,2.9681785106658936,889.4343754977632,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,46026,24,58602,58602,2635,1.4035532474517822,1877.3780081261384,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,43122,24,58602,58602,2633,1.5733001232147217,1673.5522747052198,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,43390,24,58602,58602,2633,1.3844633102416992,1901.8199908384222,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,44084,24,58602,58602,2633,2.6900744438171387,978.7833217967932,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,44446,24,58602,58602,2633,1.453059196472168,1812.039045891984,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,45342,24,58602,58602,2633,1.904900074005127,1382.224735003561,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,46580,24,58602,58602,2633,2.257997751235962,1166.0773349126557,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,43586,24,58602,58602,2632,3.7534873485565186,701.2145654393081,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,44876,24,58602,58602,2632,1.7598466873168945,1495.5848250695133,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,44934,24,58602,58602,2632,2.966627597808838,887.2026950548175,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,43540,24,58602,58602,2631,2.077777624130249,1266.2567781291457,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,45744,24,58602,58602,2631,1.6893434524536133,1557.4097713396993,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,43702,24,58602,58602,2630,2.840134382247925,926.0125212520379,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,47118,24,58602,58602,2627,2.0700879096984863,1269.0282319375651,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,45052,24,58602,58602,2626,2.125795841217041,1235.302068563925,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,43454,24,58602,58602,2625,1.8286151885986328,1435.5125213696165,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,46062,24,58602,58602,2621,2.119565010070801,1236.57447992711,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,45198,24,58602,58602,2619,3.749077558517456,698.5718377711192,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,47400,24,58602,58602,2611,2.6984047889709473,967.6087185554248,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,47722,24,58602,58602,2608,2.9519503116607666,883.4837055684517,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,43754,24,58602,58602,2607,1.3067219257354736,1995.0686895627618,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,44130,24,58602,58602,2607,2.4193947315216064,1077.5422323749563,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,45368,24,58602,58602,2606,0.820594310760498,3175.7470967412028,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,45630,24,58602,58602,2606,2.048436403274536,1272.1898496991014,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,46118,24,58602,58602,2606,0.6328182220458984,4118.086220044065,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,45154,24,58602,58602,2605,0.7771871089935303,3351.83119979115,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,44220,24,58602,58602,2604,0.7336835861206055,3549.2139244504583,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,45280,24,58602,58602,2604,2.7909984588623047,932.9994403011849,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,46536,24,58602,58602,2604,0.6307651996612549,4128.3190661096205,0,scan
210.117.181.96,210.117.181.80,tcp,70:5d:cc:57:c7:b5,70:5d:cc:1c:05:0d,23,43902,24,58602,58602,2603,31.984339237213135,81.38357902893495,0,scan
