saddr,daddr,proto,src_mac,dst_mac,sport,dport,flag,N_IN_Conn_P_SrcIP,N_IN_Conn_P_DstIP,length,time,datarate,dns,category
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51724,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51726,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51728,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51730,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51732,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51736,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51738,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51740,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51742,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51744,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51746,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51748,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51750,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51752,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51754,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51756,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51758,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51760,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51762,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51764,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51766,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51768,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51770,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51772,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51774,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51776,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51778,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51782,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51784,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51786,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51788,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51790,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51792,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51794,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51796,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51798,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51800,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51802,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51806,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51808,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51810,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51812,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51816,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51820,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51822,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51824,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51826,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51830,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51832,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51836,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51838,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51840,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51842,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51844,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51846,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51848,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51850,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51852,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51854,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51856,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51858,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51862,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51864,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51866,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51868,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51870,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51872,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51876,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51878,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51880,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51882,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51884,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51886,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51890,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51894,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51896,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
